Wavelength(nm),led0,led1,led2,led3,led4,led5,led6,led7,led8,led9,led10,led11,led12,led13,led14
209.042675400536,0.00171946032192262,0.000519795802683804,0.000204668286442862,0.000733354404707676,0.000409022031373734,0.000430801051538756,0.000692653634549914,0.00113242762038102,0.000244037313465089,0.000353121238791179,0.000153407054051079,0.000418265316509679,0.00146384579425327,0.00238969904970943,0.00592587380564596
209.512192472672,0.00135676885188585,0.000406478338576055,0.000147474477666889,0.00063134042348647,0.000390418133902985,0.000364747433173377,0.000412161235536821,0.00102870756771654,0.000253678211202632,0.000249974646186616,0.000114002801379443,0.000350444876748452,0.00114063354523596,0.00266177039577092,0.00607186122354689
209.981690913474,0.00123035853570054,0.00046640031828465,0.000206599442757536,0.00076803427641022,0.000501729267199978,0.000549304286107762,0.000627843360890124,0.000982675820642483,0.000342370761159319,0.000309168530469034,0.000205350576142822,0.000411385931123094,0.00140377507478245,0.00335822643376743,0.00662949712943275
210.451170716067,0.00110157046583855,0.000302049356104945,0.000145019300336165,0.000797993917421411,0.000450708006633058,0.000581423663524588,0.000944367831176655,0.000844621437491055,0.000360064153446202,0.000258960380410015,0.000189039577219188,0.000488513952454941,0.00174104665004389,0.00286949598483109,0.00683884859903515
210.920631873578,0.000993417497363302,0.00043934505872458,0.000186830289607939,0.000860042424101734,0.000367596928608883,0.000436949230393151,0.00116133972096063,0.000856404127781813,0.000348206232409208,0.000296030873489531,0.000219864483078747,0.000571085027118409,0.00174456606324693,0.002946584827996,0.00650812509028657
211.390074379132,0.000774223033114371,0.000440234929807,9.70711802988231e-05,0.000777935103697617,0.000305197224215186,0.000384065130567589,0.00104875941671134,0.000686510984646078,0.000369930271879694,0.00016845680954143,0.000213531044107459,0.000572241730809916,0.00163651876803036,0.00247633476226388,0.00655966759603448
211.859498225855,0.00106866587831378,0.000502163130260312,0.000188420738325117,0.000839233074863829,0.000513720601688363,0.000471593024128727,0.00163393252976995,0.000619827834907634,0.000478099517562689,0.00027275022762847,0.0002660833742972,0.000641769023120804,0.00207760967661788,0.00273201782610391,0.00694961730164883
212.328903406872,0.000312092298090784,0.000404215360844339,0.000104811878819976,0.000807443824437139,0.000445439621189421,0.000255449929473025,0.0015636290885073,0.00039678948738147,0.000542255719588074,0.000158692414321729,0.000235682066412679,0.000593158767930033,0.0015929942794909,0.00215961083032172,0.00680385989979371
212.798289915308,0.000584216182367555,0.000566433631571664,0.000172556192899985,0.00097475688123778,0.000507783263547652,0.000429140749867923,0.00172201611727662,0.000389694580383456,0.000593545738432137,0.000219474941810631,0.000275430894526096,0.000603418909820876,0.00154901050096518,0.00258798636578999,0.00685804896188372
213.26765774429,0.000224822934618576,0.000318173885762286,0.000179698736846569,0.000946889853686525,0.000454583931992768,0.000359116430624315,0.00200039679323771,0.000266780753715886,0.000555422055194344,0.000215874478966148,0.000254914631236581,0.000454199496260479,0.00196568637194243,0.00261361936760747,0.00693982139919816
213.737006886942,0.000112275703735998,0.000248273136833843,0.000218193448816283,0.000993033572012003,0.000454034913814633,0.000280708209510346,0.0018229752176119,0.000276706958393375,0.0005334146644303,0.000200743844779166,0.00027869118456962,0.000431521628117433,0.00217097037407486,0.00215121471548754,0.00634732980968571
214.206337336391,0.000112117706202392,0.000148754255928437,0.000179229136181053,0.000854695917340757,0.000336046434526682,0.000202448414284302,0.00136894822639381,0.000429827328879465,0.000473005657117666,6.31082035285592e-05,0.000254248471403881,0.000370144402237538,0.0021113610106134,0.00139994239326665,0.00637728354360853
214.675649085762,0.000424625452957336,0.000365702633227608,0.000322236317209545,0.000978914163231985,0.000457199151964536,0.000481150502244069,0.00127729162473947,0.000591590172139575,0.000539380572101044,0.000199792360706653,0.000356129698976706,0.000407451879434829,0.00225462305325001,0.00233346949775518,0.00627848868355327
215.14494212818,0.000757893712401929,0.000492916473371271,0.000380794021129233,0.00109843433425253,0.000509043812426087,0.000611495562965679,0.00144771927687009,0.000569715386729706,0.00061000168631613,0.000239869726607,0.000392780264756448,0.000351480750063176,0.00249242043368697,0.00242342025108125,0.00730598658282825
215.614216456772,0.000912166005171271,0.000364053902922624,0.000467228214180137,0.0010869432399807,0.000486891727962288,0.000587138352853973,0.00141602549240078,0.000548307669646448,0.000566544438826798,0.000246772934326229,0.000351115241359925,0.000301470554016222,0.00224445833192657,0.00249058482278251,0.00702181031105666
216.083472064662,0.000999529890078732,0.00040275511993666,0.000358554132784199,0.00105711093701867,0.000396277193146344,0.000555331872959999,0.00141372298137996,0.000861673491736152,0.000586728560021766,0.00026843480702304,0.000336930943249862,0.000388538271923912,0.00188601403778798,0.00298862384331533,0.00677928073848846
216.552708944976,0.00175086916671907,0.000343058819641702,0.00033345103699731,0.00108278802290972,0.000311052114393428,0.000631069640455604,0.00105076218206801,0.00106207805984754,0.000501201914532594,0.000322880615197742,0.000342981273334516,0.000376762680160565,0.00201229030118987,0.0033398934416553,0.00695653312400169
217.02192709084,0.00155858666230684,0.000330084753550306,0.000288992204977329,0.000933797766964981,0.000308091105877428,0.000708912096561372,0.00125461434539539,0.00128239882435803,0.000483915744478334,0.000254391937584507,0.000332989264684425,0.000373176150917249,0.00191931483912903,0.00340261702489682,0.00673803949289253
217.491126495379,0.00148790512099202,0.000483849471864683,0.000318921288627217,0.000963033659864018,0.000343530106537608,0.000721816429338577,0.00100897323219699,0.0012682666765788,0.000444927510802172,0.00028617132446443,0.000402318499599036,0.000447441849668869,0.00117729845704272,0.00372135742441581,0.00603324732751333
217.960307151719,0.00174895797486309,0.000553855266866144,0.000284254845888696,0.000909396347914045,0.000282495534668633,0.00077976641560836,0.000939559153730721,0.00129094038053492,0.00040212362353901,0.000350310477843893,0.000393698488753121,0.000505370798730804,0.000962078478902742,0.00364898417133839,0.00617825712216454
218.429469052986,0.001952205530444,0.000540795343308182,0.000316043043866885,0.0011203782833522,0.000382736563005069,0.000841781586740513,0.00112855865426537,0.00106721317785872,0.000440298350402879,0.000454597258693571,0.000391159190733557,0.000591962713906778,0.0011542619925416,0.00399492123836807,0.00591519341598811
218.898612192304,0.00185676473541285,0.000641830691261309,0.000277619491762912,0.00101122779801682,0.000416299626929437,0.000770739820719064,0.00112273591542394,0.00101300479419934,0.000405580235454827,0.000388653880414653,0.000395681210826848,0.000599424736967977,0.00113036434745275,0.00360674344230361,0.0055515795166083
219.367736562801,0.00147027055975942,0.00032983000090354,0.000160296353769532,0.000848083921136646,0.000385226633511269,0.000584537117287171,0.00073346435054803,0.000797448338728931,0.000307752024900426,0.000373926919827682,0.000270987147779482,0.000535476635083768,0.000626984045609981,0.0030046745461866,0.00439726673967123
219.8368421576,0.00129317614122537,0.000478158593862317,0.000156156455333931,0.000977689200724749,0.000463948973805255,0.000817123421348826,0.000743492476764299,0.000899811069966764,0.000310211383048227,0.00037903935146104,0.000383294234625544,0.000637206008816589,0.00112281620742896,0.00349138105539683,0.00474247704824344
220.305928969828,0.0012011128257387,0.000391410237310013,0.000194847660796354,0.000922998804842255,0.000441109248705251,0.000673183725108364,0.000643223313431745,0.000721291388305096,0.000208233907578692,0.000359317914169907,0.000364846196746651,0.000524351489548156,0.000761759149851429,0.00281260410210238,0.00456779537969108
220.77499699261,0.0012106169757795,0.000581558297613034,0.000268242046731515,0.000909867109779097,0.00061567992598306,0.000782779337165033,0.00117937790889674,0.000600150054988766,0.000297494667637427,0.000342094945086157,0.000361392920343243,0.000524530952743027,0.0012107880659334,0.00294325596885715,0.00456075759574594
221.244046219072,0.00100357767060319,0.000543475663406807,0.000269630136574771,0.000849669425375137,0.000701571510101051,0.000689863989779168,0.00087791772097485,0.000467374968564916,0.000268561130831174,0.000332287253324813,0.000411101097813203,0.000580289795625896,0.00151522754598826,0.00271167722193025,0.00493693477008465
221.713076642339,0.000990307797614501,0.000419721034082783,0.000236040245292929,0.000799421159482622,0.000667455647984468,0.000537312639026015,0.000736964589572496,0.000376642641912168,0.000239165180905713,0.000273244635712196,0.000360376318005288,0.000564214344694225,0.00161306617683192,0.00237624223572835,0.00479425840971549
222.182088255538,0.000939016878276867,0.000659040900720645,0.000287933576759534,0.00085115687618756,0.000757521054203952,0.000581254396717764,0.000981075107686708,0.000437878840732816,0.000205603542357309,0.000263598458349296,0.000434763221593038,0.000518018148165208,0.00175047540723511,0.0025708657616516,0.00520379980693625
222.651081051792,0.000319134649610197,0.000599841944521013,0.000212567627631889,0.000630048658184392,0.000578853082640447,0.000318602104726936,0.000790203196588818,0.000446057239050544,0.000106133177041735,0.000148593286142941,0.000378964120022493,0.000393129964802114,0.00152593362955972,0.00214699952764807,0.00487708998631649
223.120055024229,0.000463481727528125,0.000472339854876009,0.000211599101666288,0.000628051636112535,0.000503325139782838,0.000223919332639706,0.000811430710669299,0.000239121520643508,2.68066150289164e-05,0.000106754810942621,0.000345816120821147,0.000337602673510815,0.00123671012442812,0.00203896892280527,0.0051370027100145
223.589010165974,0.000682098331910912,0.000656558958280302,0.000232666590652549,0.000718200737392458,0.000534491294206928,0.000278653750983365,0.000807820239639288,0.000393710557616899,3.04998156140415e-05,0.0001062798040848,0.000368868651101156,0.000405297669265236,0.001349268347794,0.0022674375856481,0.00539246639902493
224.057946470151,0.000835384618618505,0.000562977579419307,0.000215090144257292,0.000653417313133371,0.000510993625477115,0.00015194859783783,0.000955925119716391,0.000226943489205497,6.04778471882725e-05,0.000125127704466758,0.000283427877106164,0.000338125915576603,0.00123739734261877,0.00190548336951606,0.00544981738843617
224.526863929887,0.000235990559456523,0.000321802229818453,0.000141776891912616,0.00056736534570207,0.000467808303877193,6.14600239282338e-05,0.000625841609272827,6.28278153478284e-05,7.47450670641094e-06,6.1858542238357e-05,0.000225994088073588,0.000319778678030461,0.00148797682874039,0.00188400201218439,0.00450168387615809
224.995762538308,-0.000176686409061801,0.000147599027991733,7.07656836716469e-05,0.000533309352778801,0.000420298351925902,-4.77194584808826e-05,0.000459005728635513,7.1678871084319e-05,-1.49231252019169e-05,5.52512684189016e-05,0.000171458066384773,0.000338571859190985,0.00120482444387084,0.00171168413600925,0.00418748655266066
225.464642288539,-0.00052939532018307,3.46856842426908e-05,4.91666425104343e-05,0.000545028383665707,0.000410443657104854,-0.000177021702576072,0.000369291491623789,-8.94863653010319e-06,-4.84394097441402e-05,2.27220269253038e-05,0.000126179282988277,0.000251195503328398,0.000890123708326889,0.00132964239829148,0.00397822987548513
225.933503173704,-0.000505592856643731,6.02004257323093e-05,0.000137143216493501,0.000528258077556682,0.000411691718316705,2.02574916156948e-05,0.00046728762030503,0.000106499939790467,6.65180092033329e-05,2.57543305095768e-05,0.000181752271578456,0.000364110629156623,0.00125880535447468,0.00161174480245021,0.00492343395171094
226.402345186931,-0.000776228093118105,-9.44052163027443e-05,4.2578625417133e-05,0.00049447414761551,0.000383143974811637,-9.43396439265937e-05,0.000478925467715365,-5.31399511102749e-05,0.000106946486078487,3.21263999503745e-06,0.000112988799160832,0.000315548038072929,0.000962546351051663,0.00139952976635553,0.00434116961537587
226.871168321345,-0.000311209004639624,-3.44085288365385e-05,7.01123047802688e-05,0.000532481322718389,0.000430298332571307,7.42953595525368e-05,0.000593724540387468,-0.00015091125407701,0.000133068061146332,2.57605336365035e-05,0.00014603289101582,0.000412119160607482,0.00106288383866803,0.00167494338023738,0.00468850789018969
227.33997257007,-0.000465209551317814,-0.000102870906836927,4.25304181456637e-05,0.000449013006243839,0.000451874672058129,6.7309166522955e-06,0.000289547745135169,-0.00010615957273475,0.000176814458301411,3.20900266275541e-05,0.000136621057880301,0.000444132457688034,0.00122219054451413,0.00150226949757822,0.00396649642694995
227.808757926234,-0.000907915928197368,-1.70864450500389e-05,9.38520378459454e-05,0.00040679596101255,0.000427351535401987,6.70786956497735e-06,0.000526928923436337,-0.000158694113394955,0.000165195969689287,1.27920593330522e-05,0.00015391237937402,0.00042833392245201,0.00126672591370108,0.00162188610040398,0.00381891777563217
228.27752438296,-0.000750678068738141,-1.70252327518789e-05,0.000111615646966386,0.00040533861189379,0.000412084399168233,0.000126992933011862,0.000450035311898842,-3.51390201608607e-05,0.000131683323261399,3.50521371725168e-05,0.000150411737539883,0.000398346119219364,0.00132691544262193,0.00134672973594101,0.00320440966602184
228.746271933375,-3.83203806738098e-05,0.000161000550575014,0.000117111262254341,0.000496288012659935,0.000483125796250975,0.000212905376651441,0.000783962589291837,2.62338244852273e-05,0.000240316124143942,4.12359370318596e-05,0.000214311319524892,0.000420128370024816,0.00138528312976006,0.00144369625835666,0.00418656697458964
229.215000570605,9.56536646936927e-05,0.000380730846187951,0.000200881826107634,0.000511639640300128,0.000423222843128047,0.00030558094706179,0.000807606742085084,1.74623279262432e-05,0.000243582210980877,-5.06738951135642e-05,0.000290194538566939,0.000391202737284292,0.00144748607208284,0.00164740192049218,0.00437918426268399
229.683710287774,0.00086099706652295,0.000617711887751817,0.000260881117723741,0.000612437254404168,0.000482446950936365,0.000611242885344771,0.00101896198196596,0.000174646420352767,0.000269066750717153,3.80104578165567e-05,0.000360592509149921,0.000494960612621849,0.0014315925831254,0.00240964459269454,0.0045124847316855
230.152401078009,0.00138797495075088,0.000697928288889763,0.000202629147274999,0.000640630491842651,0.000583449163122523,0.000633821304605852,0.00109901531641205,0.000234295025163751,0.00023486120311017,4.72152967620595e-05,0.000337939680042879,0.000384118128353522,0.00132671346122258,0.00218988101112635,0.00487986899039413
230.621072934435,0.00164688160133683,0.000879035400594385,0.000296672547565848,0.000737468896796871,0.000639419699723614,0.000703337437077239,0.00126629624764341,0.000466527683641108,0.0003345532322186,9.71488167505052e-05,0.000403162710617437,0.0005456588084437,0.00195744023785088,0.00281190201757606,0.00528514224184937
231.089725850178,0.00130303510863134,0.00091034804899928,0.000254530431505648,0.000751618888762665,0.000705279436955129,0.000636085642115531,0.00088306870320337,0.000508510088138547,0.000301457066819644,8.12854980461791e-05,0.000370373092182314,0.000474569017746059,0.00152411779842884,0.00241897823014678,0.00504330724257219
231.558359818363,0.00113091450832497,0.00110033872491768,0.000316079652185657,0.000809724998800879,0.000708418925500319,0.000818135749234951,0.00113845650755677,0.000550552873964565,0.000315210266239645,0.000109214239509835,0.000386995357109411,0.000450445697402145,0.00160044286274755,0.00294187692149618,0.00591622631949954
232.026974832115,0.00124175172581322,0.00105674085678132,0.000321404216914366,0.000855802287066465,0.000810072621509668,0.000875452257283419,0.00117305139390017,0.000498034427472198,0.000425477848550145,0.000177540888440607,0.000464129468878564,0.000528430494167893,0.0015975427386442,0.00295679805842355,0.00655804773050346
232.495570884561,0.000488374259607646,0.000905482074163343,0.000253169920351618,0.000775290288860854,0.000670232093225759,0.000724001103961533,0.00100034139437286,0.00042006455053,0.000335541643881356,0.000127495827198177,0.000385661820810153,0.000472032360584168,0.00145280565030748,0.00293173959144646,0.00586326606306602
232.964147968826,-0.000150023460270975,0.000829360089511789,0.000305658703300054,0.000801667142942254,0.000624527792005478,0.00074886556911271,0.00102306551849075,0.000368025728991647,0.000256590660130162,0.000155228654094222,0.000436752309592067,0.000462020637119054,0.0013400727991704,0.00278564807832423,0.00565856251855704
233.432706078035,9.35868520393518e-05,0.000794675839102893,0.000258143826243388,0.000835621394515479,0.000774726882460508,0.000727946880634131,0.000960344152582666,0.000546720481269458,0.000277446080598554,0.000278881715188705,0.000415848623503509,0.000654825167598274,0.00166798052360129,0.00300198885232178,0.0056153730987544
233.901245205314,5.60223245098714e-05,0.000825874033055186,0.000316080614861068,0.000825824988091181,0.000835126494837228,0.000680872825017759,0.000921739995627214,0.000673298266442291,0.000337134060922353,0.000327701501910128,0.000406303576872812,0.000782133657006175,0.00194671255746457,0.0030553532552107,0.00599099942083578
234.369765343789,-7.45241887985926e-05,0.00071685358236202,0.000344550995665691,0.000851384726462796,0.000815473085487226,0.000718120089981003,0.000968015303558499,0.000501683494151381,0.000354059639238726,0.000360874191794563,0.0004053666739654,0.000890494372907722,0.00209885453234355,0.00312852648770946,0.00558947538928066
234.838266486584,-0.000501855238378571,0.000550761331801827,0.000314610120372058,0.000778926768198333,0.000742811334505091,0.000664796545433382,0.000796734463188086,0.000271459603680297,0.000332033350292197,0.000335408366777572,0.000318973902127363,0.000833447539839052,0.00181264585310079,0.00266099654306723,0.00506060020801373
235.306748626827,-5.56156959187415e-05,0.000614909674288304,0.000374800418690699,0.00071442404972909,0.00065266808920158,0.000669493388062298,0.00101137072257088,0.000499193207967029,0.000412193500374129,0.000386704621852694,0.000340862950061966,0.000808428417118682,0.00202609473760441,0.0031329520314735,0.0048866067235933
235.775211757641,0.00014793135635657,0.000425253147864004,0.000353560971687027,0.000693137043304094,0.000673001800022323,0.000603580134660352,0.00102080819552458,0.000548560009207692,0.000421687429340419,0.000370414790032458,0.000322996290545516,0.000847374479070549,0.00194321359550737,0.00300555840264208,0.00471384465324963
236.243655872154,0.000571814074875552,0.000399726709440876,0.000372921217483519,0.000757454610638245,0.000658171312650772,0.000557248915081083,0.00104223911952455,0.000900777355059429,0.000396105385478965,0.000400034216026048,0.00029675966859688,0.000731663190868017,0.00248115219515857,0.00311724381198929,0.00415838004990253
236.712080963489,0.00121440259361267,0.000553352153506635,0.000421023020073225,0.000802080486879226,0.00077034622923946,0.000677269389969351,0.000991863281415994,0.000881756326706555,0.000458067207896471,0.000484338030337031,0.000360870308856606,0.000766121479384816,0.00222751951584321,0.00320857161348348,0.00449909892334867
237.180487024774,0.00135640331703165,0.000421535745816833,0.000347597568329997,0.000710237830914207,0.000702000695158104,0.000547384387673679,0.000630939857228175,0.000819829863306116,0.00046328466051243,0.000452143288087268,0.000283661848271946,0.000686424687763651,0.00206491508438489,0.00278198130979035,0.00384618502668555
237.648874049133,0.00135084675024902,0.000452101898556835,0.000357617375375092,0.000718860836703408,0.000716494481128772,0.00074164667860373,0.000853614589472207,0.000799808712143832,0.000471794015126219,0.000411003923192112,0.000288093870577836,0.000620648389042416,0.00204110938042473,0.00275093526149312,0.00443190127360665
238.117242029692,0.00138056089823347,0.000457921224347136,0.000293233400654377,0.000711514533537976,0.000656810530410183,0.00063708911050107,0.000814040546664138,0.000663242729966967,0.000538524828592628,0.000324786843365615,0.000303382765212384,0.00046544406743642,0.00175622474405556,0.00267880138864265,0.00469370643967436
238.585590959577,0.00122921827352878,0.000599591268349947,0.000286138110374721,0.000685206470065131,0.000619208814529434,0.000797187807594607,0.00096269544658948,0.000701260788530278,0.000470630228857167,0.000350137521591907,0.000340680783755216,0.000405278598795667,0.00158049712250623,0.00330785899414768,0.00448274269670784
239.053920831913,0.00139740855530419,0.00070630012965712,0.000301489904185993,0.000626765922332099,0.000621655395639335,0.00076882825406194,0.00108436494677372,0.000778576087549777,0.000469040924750387,0.000366543227608629,0.000425448047162269,0.000371110248984045,0.00170879895729167,0.00373116119268268,0.00506694543783437
239.522231639825,0.00110226840013803,0.000807147372228604,0.000320014901389187,0.000654507796178373,0.000644767775548772,0.000828263045989205,0.0011735794397017,0.000717492407436944,0.000467020115616247,0.000385904576483755,0.00044299613380519,0.000427386636672597,0.00206603039099835,0.00375398733494224,0.00532714015019286
239.99052337644,0.00113277045063368,0.000834957946476203,0.000340973767516009,0.000715635738907897,0.000633020274912767,0.000824161124395793,0.00119112270719007,0.000713939070591347,0.000471541157143919,0.000372086635558862,0.000407742056095295,0.000332242211518626,0.00207091466851948,0.00352249773000825,0.00533193874586664
240.458796034883,0.000715802480258535,0.000933875874442869,0.000316917255961162,0.000633098586937459,0.000630012934278312,0.000907241473164093,0.00120870833523969,0.000400193308297559,0.000408087798624947,0.000314030455587386,0.000386611484945066,0.000357116905689512,0.0015646125948342,0.0032938763333758,0.00539970625682508
240.927049608279,0.000730585744404908,0.00098507952263726,0.000346292637445283,0.000671690526276945,0.000699400315671326,0.000959082279868361,0.00157391478682672,0.000536749696379086,0.000497787318252681,0.000271398761094628,0.000420465618207632,0.000487306830992575,0.00197743193356482,0.00333744837963697,0.00636564238080098
241.395284089754,0.00131924333037283,0.00133245893470562,0.00042748300555587,0.000754602256951445,0.000852400680271821,0.00110811044933024,0.00171360165538639,0.00073227841320318,0.000613212386561597,0.000327603748736105,0.000464370411681676,0.000733502911614205,0.00233807296869224,0.00362687813677916,0.00741979844863912
241.863499472433,0.00100543513911628,0.00122476508532453,0.000483783985810203,0.000690909243169621,0.000801432801833093,0.000980022435717879,0.00162675637838954,0.000724539801893698,0.000569858829265886,0.000327061875488218,0.000467571183817574,0.000717059726930697,0.00219473047532565,0.00349361463801384,0.00718844153778327
242.331695749443,0.000960011862030507,0.00122739676784468,0.000481460667339511,0.000698387352099247,0.000813812814098754,0.000957652239250909,0.00159840928102099,0.000716963347137557,0.000434534598823256,0.000364097042568299,0.00041186706196209,0.000731063354075279,0.00217178035429047,0.00345708218918054,0.00641707994414032
242.799872913908,0.000772908198787601,0.00111092621821211,0.000432224246624037,0.000680646970131314,0.000844075218564824,0.000756369058838734,0.00150592775996442,0.000913946184056715,0.000474026628086895,0.000348970873230041,0.000368738288844477,0.000740054206584316,0.00203795504234091,0.00302533305280183,0.00651893559133423
243.268030958955,0.000555049043097036,0.000943540252935536,0.000462130398777701,0.000646522288011202,0.000866473365350287,0.00080106886548907,0.00141940684486416,0.000957871573749502,0.000448290406262808,0.000335969565826094,0.000284372495245379,0.000713657829151078,0.00193942636837531,0.00252053725126537,0.00622643422256431
243.736169877708,0.000657062595197639,0.000657651084329919,0.000390229301038735,0.000695481160633853,0.000880220470099882,0.000870618681845753,0.00143743457834854,0.000923314263514397,0.000400887149568782,0.000289119389573406,0.000241094315921328,0.000707169334151302,0.00154088166808561,0.0021031951102704,0.005787195265761
244.204289663294,0.000413880755306271,0.000663524838700901,0.00035135131187476,0.000660943345140248,0.000955816349607333,0.000844344999510956,0.00136640295352489,0.000802795071999144,0.000311334144456946,0.000288348742303164,0.000251020983997424,0.000752020087047157,0.00124681700698127,0.00209758904706977,0.00487460326157876
244.672390308837,0.000258046615221442,0.000410841786286813,0.000323535834511502,0.00053254105881815,0.000802079694527899,0.000794502705640688,0.00109493402996795,0.000800843425126248,0.000245192582340789,0.000176575845192886,0.000205600393529687,0.00068237792243073,0.00117147277945954,0.00181472555632544,0.00477325426746768
245.140471807464,-0.00010268813433929,0.000204365093620045,0.000246769270033033,0.000446909465681458,0.000785743622829656,0.000481383127134995,0.000844768235923151,0.000788916286569076,0.000104077810645505,0.0001756683002478,0.000136362447620121,0.00057345600522475,0.000733802968560359,0.00173170869929719,0.00308666879598043
245.6085341523,-0.000339628394820466,9.01216603067971e-05,0.000186297176465224,0.000364756486318487,0.000710953517727093,0.000483531398961043,0.000838190162303748,0.000720771291517315,2.90439488158922e-05,0.000146187431928075,0.000189941248396179,0.000426742947047619,0.000499668896540372,0.00182789804653647,0.00288594301653958
246.076577336471,3.39051264543556e-05,0.000179937033274227,0.00013018642126923,0.000428396065759116,0.000746039193553765,0.000482709734417941,0.000902826286368726,0.000673124131506026,0.000109535134609656,0.000202069406402011,0.000225983669584425,0.000375898043892563,0.000413307842206663,0.00218975028091081,0.00305742907466213
246.544601353101,0.000117859051029136,0.000201049318494948,0.00015040905805584,0.000450295364066565,0.000712917778232572,0.00052619200020416,0.00119191797147502,0.000829906546225455,0.000214377330711588,0.000250865018393477,0.000234762498742909,0.000389928462224024,0.000934219892435945,0.00202983573744116,0.00350375576259283
247.012606195318,-3.35981744294342e-05,0.000141160512665289,0.000142171871545625,0.000389141209903223,0.000715308290364333,0.000385005073091872,0.00102557755713113,0.000720699255222216,0.000169200137188593,0.000236394466795357,0.000180179822990256,0.000318690115384934,0.00107334553034988,0.00160936170607509,0.0028258239272609398
247.480591856245,-0.000167566647026245,-7.41073904712826e-06,6.82802595724963e-05,0.000328170382358446,0.000645739178525625,0.000320027354073454,0.000837979269566843,0.000489449724564147,6.36878710666741e-05,0.000124833972168155,0.000182292314663084,0.000247702855686365,0.000619841330333016,0.00129866772645146,0.00223751514630878
247.94855832901,-0.000366607493681304,1.47394946569415e-05,8.87956744038697e-05,0.000252662045903436,0.000650095332470552,0.000133089356412779,0.000768408173916399,0.000387872838222979,0.000133004735533393,0.000148972159517749,0.000260436146057156,0.000234016077881521,0.000854572212752206,0.00168610448108807,0.00280309663775895
248.416505606737,0.00013329685151683,7.36892006796236e-05,0.000127955871870581,0.000263160087884539,0.000610386849027291,0.000225647924506833,0.000735857612976041,0.000524710228274929,0.000180486164792026,0.000187573513590864,0.000293596028092511,0.000311986412497831,0.00119066367760123,0.00175765628734728,0.00326509654240113
248.884433682551,0.000380813271452637,0.000131804635839911,0.000124554583118812,0.000285908420668869,0.000689250088697469,0.000206977707225155,0.000860258943540551,0.000498733693875741,0.000220252798749681,0.000254917637099485,0.000301893409164988,0.000428317404157622,0.00130843564812358,0.00199609052786917,0.0032445192992559
